"","genus_sp","ED","evol_dist_scaled","global_di","funct_dist_scaled","scarcity_average","scarcity_scaled","biomass","biomass_log","biomass_log_scaled","scarcity_logbio_scaled","Ri","restrictedness_scaled"
"295","Malacocephalus_laevis",41.2182994074038,0.19783652565093,0.327704254214003,0.193249114589012,0.978388975626072,0.978124896057464,1709.82337549,3.23295125015131,0.636185298982077,0.363814701017923,0.944660613921314,0.922702373706634
"296","Malacoraja_kreffti",64.2269153557119,0.355522860287209,0.338179412410112,0.23197262969545,0.999819988276773,0.999818215809287,0.50304,-0.298397479976705,0.257456038881568,0.742543961118432,0.99956766104626,1
"297","Malacosteus_niger",55.8513031874025,0.298121772532826,0.320518309259952,0.166684833384593,0.999943269285743,0.999943005728947,0.72786,-0.137952146888183,0.274663442321724,0.725336557678276,0.997838305231301,0.997565429093122
"298","Manducus_maderensis",80.1736853393091,0.464811820285961,0.297960037502956,0.0832936749120005,0.999996353464844,0.999996739637362,0.0255,-1.59345981956604,0.118563496926663,0.881436503073337,0.999135322092521,0.999391357273281
"299","Maurolicus_muelleri",70.7721015893107,0.400379379645295,0.376653793824903,0.374200867401679,0.997035504190702,0.996999650741573,258.900923794,2.4131336000599,0.548261687986796,0.451738312013204,0.791612624297449,0.707242848447961
"300","Melanogrammus_aeglefinus",20.701699440195,0.0572288743564653,0.282735718129537,0.0270139366775157,0.18989741929294,0.179982515576539,958968.599110036,5.98180438667378,0.930993655244977,0.0690063447550228,0.571984435797665,0.398052343274498
"301","Melanonus_zugmayeri",65.9116459354509,0.367068925924775,0.297849646539132,0.0828855926591876,0.999988512708981,0.999988802913754,0.124,-0.906578314837765,0.192230003392887,0.807769996607113,0.999135322092521,0.999391357273281
"302","Melanostigma_atlanticum",16.2500656901666,0.026720224433228,0.387742615148615,0.415192910863217,0.999995697852205,0.999996076000284,0.1477360896,-0.830513400425479,0.200387795487787,0.799612204512213,0.991353220925205,0.988435788192331
"303","Melanostomias_bartonbeani",58.8640238124037,0.318769032398733,0.361766766403238,0.319167996254497,0.999967207438205,0.999967236874908,0.228,-0.642065152999546,0.220598448914891,0.779401551085109,0.998702983138781,0.998782714546561
"304","Merlangius_merlangus",20.701699440195,0.0572288743564653,0.320848372276124,0.167904977267247,0.0585882337609069,0.0470661576551742,1075747.17372546,6.03171021374874,0.936345943678444,0.063654056321556,0.432338953739732,0.201460742544127
"305","Merluccius_merluccius",65.9116459354509,0.367068925924775,0.29615596759776,0.0766245700718599,0.107450088319811,0.0965260619485305,328784.59735422,5.51691146385356,0.881134928129322,0.118865071870678,0.356247297881539,0.0943396226415094
"306","Micrenophrys_lilljeborgii",24.2193164281113,0.0813363709014546,0.280859354773699,0.0200775846535487,0.999999314035935,0.999999736444669,0.017939934,-1.74617915903376,0.102184689037715,0.897815310962285,0.997838305231301,0.997565429093122
"307","Microchirus_azevia",27.2196462111782,0.101898711863414,0.31964451483995,0.163454677735444,0.999662905242644,0.999659210141077,6.196,0.792111409087168,0.374410680365876,0.625589319634124,0.994811932555123,0.993304930006086
"308","Microchirus_boscanion",22.4157534111747,0.068975903758832,0.321959092212808,0.172010975424216,0.999596152725938,0.999591640600022,18.83,1.27485032001666,0.426183349827333,0.573816650172667,0.992650237786425,0.990261716372489
"309","Microchirus_ocellatus",20.4933655778455,0.0558010873392745,0.321964157369182,0.172029699786722,0.999693129936384,0.999689804773089,22.71854698,1.35638055156594,0.434927284972294,0.565072715027706,0.975789018590575,0.966524650030432
"310","Microchirus_variegatus",19.3489260778455,0.0479578311271925,0.321292964533906,0.169548501373338,0.89799583332574,0.896747773557475,11621.961222931,4.06527942206686,0.725450635486795,0.274549364513205,0.650237786424557,0.508216676810712
"311","Microichthys_coccoi",34.9503326661969,0.154879891350825,0.364920955202244,0.330828085326207,0.999997693912281,0.999998096491344,0.1422070279,-0.847078940154997,0.198611178369404,0.801388821630596,0.989623865110246,0.986001217285454
"312","Micromesistius_poutassou",34.0912305657467,0.148992155139196,0.310748909674457,0.130570295985982,0.0383794646933752,0.0266100412635683,1726392.92937228,6.23713964864277,0.958377791515081,0.0416222084849192,0.575010808473843,0.402312842361534
"313","Microstomus_kitt",24.8254356546663,0.0854903243336278,0.320400682626476,0.166250003033293,0.734358004135215,0.731107082192003,36080.3051499772,4.5572702019406,0.778215547218155,0.221784452781845,0.559014267185473,0.379793061472915
"314","Mola_mola",82.8721307354057,0.483305238781127,0.40918612041807,0.494463112295131,0.96224453470659,0.961782853579631,2432.0566934,3.38597369450851,0.652596614193099,0.347403385806901,0.981409424989191,0.974437005477784
"315","Molva_dypterygia",31.2052374787495,0.12921340474862,0.310758583942263,0.130606058849749,0.986168422437495,0.985999560214642,1406.084918698,3.14801155013493,0.627075705962869,0.372924294037131,0.879809770860355,0.831405964698722
"316","Molva_macrophthalma",31.2052374787495,0.12921340474862,0.307046798999386,0.116884704229946,0.914751178736143,0.913708197755079,9792.511924605,3.99089410907229,0.717472976890682,0.282527023109318,0.939472546476438,0.915398660986001
"317","Molva_molva",35.6435279787495,0.159630608572106,0.323631878164218,0.178194762899935,0.868463156326306,0.866853628296211,20980.5013736299,4.32181586237037,0.752963595449105,0.247036404550895,0.779939472546476,0.690809494826537
"318","Monochirus_hispidus",19.3489260778455,0.0479578311271925,0.318701193400924,0.159967501569655,0.999439931545204,0.999433507333951,30.208036836,1.48012250220159,0.448198332662318,0.551801667337682,0.958063121487246,0.941570298234936
"319","Mora_moro",30.2627770894557,0.122754384151227,0.320183673355282,0.165447784905987,0.978146528113306,0.977879481083231,1823.802392909,3.26097778118633,0.639191081807069,0.360808918192931,0.932555123216602,0.905660377358491
"320","Mugil_cephalus",71.3139667162657,0.404092976583447,0.336788258046858,0.226829949652599,0.979454038113953,0.979202994488082,1490.026839,3.17319409118048,0.629776477216714,0.370223522783286,0.993947254647644,0.992087644552648
"321","Mullus_barbatus",45.1183322463368,0.224564855799693,0.305357634692174,0.110640370889769,0.620729539592929,0.616087850277925,35575.544210674,4.55115155235112,0.777559335722511,0.222440664277489,0.779507133592737,0.690200852099817
"322","Mullus_surmuletus",45.1183322463368,0.224564855799693,0.297847364473184,0.0828771565464737,0.824966544781339,0.822824635464883,16894.52349375,4.22774594710509,0.742874807246971,0.257125192753029,0.551232166018158,0.368837492391966
"323","Muraena_helena",107.102100271149,0.649361949581288,0.379621304958827,0.385170865188033,0.999290631154153,0.999282379565285,26.3276167,1.4204115465012,0.441794466094463,0.558205533905537,0.993514915693904,0.991479001825928
"324","Mustelus_asterias",66.7016704540355,0.372483248580613,0.363166130298083,0.324341024471061,0.789899954416937,0.787328843932311,30175.2057143,4.47965023950777,0.769890979697986,0.230109020302014,0.829658452226546,0.76080340839927
"325","Mustelus_mustelus",71.5678878037825,0.405833189278871,0.399659447580712,0.459245862815446,0.939640721016229,0.938902378168236,5739.8450869,3.75890017135052,0.692592145487213,0.307407854512787,0.90358841331604,0.86488131466829
"326","Mustelus_punctulatus",66.7016704540355,0.372483248580613,0.36329136728865,0.324803988027823,0.990316861425723,0.990198774451941,652.187613,2.81437254599273,0.591293668323425,0.408706331676575,0.987894509295288,0.983566646378576
"327","Myctophum_punctatum",56.1479088641605,0.300154518096721,0.349216784921161,0.272774482342005,0.999821187492397,0.999819429702836,10.698819303,1.02933585259316,0.399852471826535,0.600147528173465,0.93514915693904,0.909312233718807
"328","Myliobatis_aquila",138.717441309333,0.866033272088789,0.438448197727472,0.602636227347208,0.967941987024068,0.967550040455412,2624.4522761,3.41903867982282,0.656142759980539,0.343857240019461,0.970600951145698,0.959220937309799
"329","Myoxocephalus_quadricornis",25.8785973586676,0.0927080209241728,0.341358285615572,0.243723969607319,0.909720502469989,0.908615948005228,9199.359,3.96375756729541,0.714562643424842,0.285437356575158,0.989623865110246,0.986001217285454
"330","Myoxocephalus_scorpioides",35.0819078586647,0.155781623548708,0.337243741129555,0.22851373386887,0.99857845294765,0.998561484579792,48.881174,1.68914162799552,0.470615166826392,0.529384833173608,0.990056204063986,0.986609860012173
"331","Myoxocephalus_scorpius",25.8785973586676,0.0927080209241728,0.343698795912482,0.252376133530997,0.802467333726913,0.800050042984231,24288.836796514,4.38540671674208,0.759783572479378,0.240216427520622,0.804150453955901,0.724893487522824
"332","Nansenia_oblita",68.4265508997939,0.3843044757152,0.316196277816316,0.15070758065343,0.99996654643406,0.999966567780334,0.508619048,-0.293607379342406,0.257969766470565,0.742030233529435,0.996108949416342,0.995130858186245
"333","Naucrates_ductor",41.1583517120248,0.197425682496546,0.384804252501981,0.404330666283712,0.99995671032392,0.999956611280104,0.211,-0.675717544702307,0.216989305104917,0.783010694895083,0.99956766104626,1
"334","Nemichthys_scolopaceus",93.838930812857,0.558464670829856,0.370037837278066,0.349743662222654,0.999827446157052,0.999825764971065,15.043747338,1.17735603077045,0.415727305167902,0.584272694832098,0.964980544747082,0.951308581862447
"335","Neocyttus_helgae",52.4988890227306,0.275146470454792,0.379382244229511,0.384287129440116,0.999997144641612,0.99999754049782,0.0095,-2.02227639471115,0.0725738774824082,0.927426122517592,0.99956766104626,1
"336","Neogobius_melanostomus",64.6132958862833,0.358170865268366,0.36730279555267,0.339633034050046,0.996542438543381,0.996500550166145,201.5405,2.30436233166389,0.536596212513258,0.463403787486742,0.974059662775616,0.964090079123554
"337","Neoraja_caerulea",51.205185572314,0.2662802546137,0.362232778514676,0.320890703129107,0.999833326025993,0.999831716807272,3.2684417,0.514340742753334,0.344620397112139,0.655379602887861,0.996973627323822,0.996348143639683
"338","Neoraja_iberica",51.205185572314,0.2662802546137,0.374421208702167,0.365947670446738,0.999977021360374,0.999977170915595,0.112,-0.950781977329818,0.187489259368792,0.812510740631208,0.99956766104626,1
"339","Nerophis_lumbriciformis",24.6514284304211,0.0842977901345656,0.412587108759307,0.507035545182839,0.999995819618858,0.999996199257312,0.024727273,-1.60682377633401,0.1171302424266,0.8828697575734,0.998702983138781,0.998782714546561
"340","Nerophis_ophidion",58.1808097594567,0.314086720345577,0.412331847697047,0.506091921667523,0.999950110031573,0.999949930202795,0.496,-0.304518323509803,0.256799592090374,0.743200407909626,0.997405966277562,0.996956786366403
"341","Nesiarchus_nasutus",66.9846271750926,0.374422452933644,0.316412624150539,0.151507348101772,0.999358830237419,0.999351413378302,12.3759789,1.09257956025649,0.406635218148073,0.593364781851927,0.997838305231301,0.997565429093122
"342","Nessorhamphus_ingolfianus",102.639566861151,0.618778600361348,0.34185710606337,0.245567959052069,0.999965134586734,0.999965138652556,0.1575,-0.802719441874381,0.203368635433589,0.796631364566411,0.999135322092521,0.999391357273281
"343","Nezumia_aequalis",27.8364874074036,0.106126146816649,0.309615140039558,0.126379090014452,0.95447113775146,0.953914313326589,3741.858474795,3.57308735751516,0.672664136423518,0.327335863576482,0.946389969736273,0.925136944613512
"344","Nezumia_bairdii",27.8364874074036,0.106126146816649,0.306184503374488,0.113697056174247,0.999997718081325,0.999998120956208,0.016,-1.79588001734408,0.0968543830462301,0.90314561695377,0.999135322092521,0.999391357273281
"345","Nezumia_sclerorhynchus",43.6650874074073,0.214605245343561,0.325277081440579,0.184276585506583,0.97111754168788,0.970764462649745,2014.8113527679,3.30423438929237,0.643830256364566,0.356169743635434,0.918287937743191,0.88557516737675
"346","Normichthys_operosus",36.6336269776159,0.166416113724135,0.34113665144734,0.242904654624104,0.999945721982862,0.999945488446107,0.5185,-0.28525123927494,0.258865943820042,0.741134056179958,0.998702983138781,0.998782714546561
"347","Notacanthus_bonaparte",46.1188552658266,0.231421800520619,0.315982733693724,0.149918172140233,0.995940448085567,0.995891191583714,312.684630092,2.49510653416815,0.557053101991937,0.442946898008063,0.926070038910506,0.896530736457699
"348","Notacanthus_chemnitzii",46.1188552658266,0.231421800520619,0.344456767875601,0.255178128328076,0.998035546647929,0.998011933322131,39.573669,1.5974063169475,0.460776759709616,0.539223240290384,0.996541288370082,0.995739500912964
"349","Notoscopelus_bolini",63.6033421493411,0.35124928844304,0.363189284085072,0.324426617070567,0.999975565959341,0.99997569770103,1.146331241,0.0593101284100129,0.295819380542167,0.704180619457833,0.991785559878945,0.989044430919051
"350","Notoscopelus_elongatus",61.8947136493423,0.339539441747993,0.358421459485029,0.306801400871618,0.999558561276182,0.99955358904582,26.990018461,1.43120318161127,0.442951844844866,0.557048155155134,0.943363597060095,0.920876445526476
"351","Notoscopelus_kroyeri",61.8947136493423,0.339539441747993,0.35833463063744,0.306480420688949,0.999754697336,0.999752125733276,13.030553438,1.114962861604,0.409035777199528,0.590964222800472,0.98443579766537,0.978697504564821
"352","Odondebuenia_balearica",64.6132958862833,0.358170865268366,0.394974059905964,0.441925391180944,0.9999993928222,0.999999816195247,0.003,-2.52287874528034,0.0188853940375092,0.981114605962491,0.99956766104626,1
"353","Oncorhynchus_mykiss",53.302136592696,0.280651415445743,0.315151776114551,0.146846371431593,0.998954684143955,0.998942320696829,2.611,0.416806871822944,0.33416010740553,0.66583989259447,0.998270644185041,0.998174071819842
"354","Ophichthus_rufus",87.6150008640863,0.51580983653389,0.337561798877577,0.229689497879271,0.995193677524339,0.995135280846783,201.63394625,2.30456364993608,0.536617803448082,0.463382196551918,0.960224816255945,0.944613511868533
"355","Ophidion_barbatum",34.5451257714293,0.152102862513072,0.290622222953575,0.0561679774063766,0.999610718332191,0.999606384483523,18.757449444,1.27317378459194,0.426003545149443,0.573996454850557,0.963683527885863,0.949482653682289
"356","Ophidion_rochei",34.5451257714293,0.152102862513072,0.292196836557154,0.0619888511844601,0.999964997742774,0.99996500013368,0.113,-0.94692155651658,0.187903280874457,0.812096719125543,0.998702983138781,0.998782714546561
"357","Ophisurus_serpens",47.3127878580564,0.23960425072512,0.332141615740782,0.209652708014342,0.998859164359386,0.998845631787954,85.62241066,1.93258745103388,0.496724187339508,0.503275812660492,0.972330306960657,0.961655508216677
"358","Osmerus_eperlanus",142.593030760747,0.892594082896419,0.349353935018796,0.273281485079166,0.966469293076264,0.966059321317357,3432.980729197,3.53567136555016,0.668651354895618,0.331348645104382,0.927799394725465,0.898965307364577
"359","Oxynotus_centrina",86.1847628244622,0.506007899962286,0.426523483552777,0.558554138958768,0.994181499633132,0.994110714299342,339.67543681,2.5310641425616,0.560909475140714,0.439090524859286,0.969303934284479,0.957395009129641
"360","Pachycara_crassiceps",27.3034158712394,0.10247281552434,0.376433702584334,0.373387256158834,0.999853319114174,0.999851954602928,1.37276,0.137594616052149,0.304215216906077,0.695784783093923,0.999135322092521,0.999391357273281
"361","Pagellus_acarne",25.8260434504889,0.0923478500573065,0.302338278033892,0.0994787157643959,0.627946057335912,0.62339269533797,41988.18749777,4.62312712787189,0.785278555359395,0.214721444640605,0.787721573713792,0.701765063907486
"362","Pagellus_bellottii",31.1293576348206,0.12869337284019,0.277056170808253,0.00601835528618604,0.999864982173486,0.999863760413463,0.709,-0.149353764816933,0.273440644277095,0.726559355722905,0.99956766104626,1
"363","Pagellus_bogaraveo",25.8260434504889,0.0923478500573065,0.316048156009433,0.150160018800993,0.931854795915461,0.93102115643002,4865.68270018,3.68714378440286,0.684896433334993,0.315103566665007,0.786856895806312,0.700547778454047
"364","Pagellus_erythrinus",31.1293576348206,0.12869337284019,0.301543991040507,0.096542475202546,0.861700792230664,0.860008495544156,11903.350982842,4.07566923941699,0.726564920180352,0.273435079819648,0.824470384781669,0.753499695678637
"365","Pagrus_auriga",40.0625685827402,0.189915885922891,0.327903457246502,0.193985508397469,0.998818100906312,0.998804065734488,13.731,1.13770216714696,0.411474516905411,0.588525483094589,0.998702983138781,0.998782714546561
"366","Pagrus_pagrus",39.4362286348131,0.185623352602034,0.305389133821344,0.110756813713968,0.979739464091196,0.979491913966164,1260.944625612,3.10069601494803,0.622001220546091,0.377998779453909,0.907047124945958,0.869750456482045
"367","Parablennius_gattorugine",41.9893305882576,0.20312068012038,0.336516008166594,0.22582352357733,0.999931037266161,0.999930623994293,3.824037247,0.582522113752542,0.351932696792673,0.648067303207327,0.982274102896671,0.975654290931223
"368","Parablennius_tentacularis",43.4576603382574,0.213183672906867,0.340793389740946,0.241635719146076,0.999979363019551,0.999979541235753,0.869277726,-0.0608414484079795,0.282933392420983,0.717066607579017,0.994811932555123,0.993304930006086
"369","Paralepis_coregonoides",49.5452101199218,0.254903844782617,0.332390056401691,0.210571118553411,0.999972454481057,0.999972548139484,0.91466836,-0.038736343671127,0.285304115507607,0.714695884492393,0.981841763942931,0.975045648204504
"370","Paraliparis_murieli",27.9040385662619,0.106589099245631,0.328935503943954,0.197800675207474,0.999999369496212,0.999999792583758,0.008,-2.09691001300806,0.0645695886974868,0.935430411302513,0.998270644185041,0.998174071819842
"371","Parapristipoma_octolineatum",97.0734087600555,0.580631713519493,0.296916046022523,0.0794343518252563,0.998680949382214,0.998665235530092,5.507,0.740915076481283,0.368919988098,0.631080011901999,0.99956766104626,1
"372","Parasudis_fraserbrunneri",77.1815356089368,0.444305540172227,0.322616377781993,0.174440762849961,0.999942970774848,0.999942703564398,0.18,-0.744727494896694,0.209588142157256,0.790411857842743,0.99956766104626,1
"373","Pegusa_impar",19.3152751826081,0.0477272094183883,0.322166576700777,0.172777983287373,0.999410728218173,0.999403946569771,21.7962992,1.3383827608772,0.432997062139064,0.567002937860936,0.994379593601384,0.992696287279367
"374","Pegusa_lascaris",31.040784182608,0.12808634706094,0.32169295011483,0.171027127986443,0.990202677285932,0.990083192743533,763.45712986,2.88278465529164,0.59863071417099,0.40136928582901,0.933419801124081,0.906877662811929
"375","Perca_fluviatilis",54.4582723019851,0.288574829993992,0.341620261758495,0.244692416759917,0.999430383350761,0.999423842273392,41.5494839,1.618565633637,0.463046049141633,0.536953950858367,0.994379593601384,0.992696287279367
"376","Peristedion_cataphractum",64.1220684855474,0.354804306911749,0.309911355694016,0.127474110362157,0.975488934282495,0.975189359357211,1571.360437761,3.19627581468747,0.632251940484067,0.367748059515933,0.896238651102464,0.85453438831406
"377","Pholis_gunnellus",27.495656684615,0.10379031107891,0.37314337297308,0.36122389537504,0.999544051796162,0.999538901975515,41.954916542,1.62278286151623,0.463498337407799,0.536501662592201,0.933419801124081,0.906877662811929
"378","Phycis_blennoides",39.0541418294431,0.183004774066626,0.301322833068687,0.095724920574508,0.703486001500239,0.699857218480231,35121.755686503,4.54557621753879,0.776961393522617,0.223038606477383,0.690877648076092,0.565429093122337
"379","Phycis_phycis",46.6614408294431,0.235140334870771,0.387563661730077,0.41453137379844,0.997817371486184,0.997791087782876,114.00132075,2.05690988283748,0.510057490337641,0.489942509662359,0.962818849978383,0.94826536822885
"380","Physiculus_dalwigki",36.6992692063984,0.166865983567559,0.329421698248722,0.199597989591933,0.999777593389535,0.999775302025431,2.160454455,0.334545115289383,0.325337717840681,0.674662282159319,0.987894509295288,0.983566646378576
"381","Platichthys_flesus",21.2145970331388,0.0607439463476173,0.317142415497307,0.154205167620302,0.0927009205812607,0.081596370242377,743141.65948666,5.87107160793186,0.919117812170061,0.0808821878299385,0.750540423692175,0.649421789409617
"382","Pleuronectes_platessa",21.2145970331388,0.0607439463476173,0.319706351835574,0.163683270544198,0.0809499341437218,0.0697015563880942,470451.65407341,5.67251499981865,0.897823059647544,0.102176940352456,0.525724167747514,0.33292757151552
"383","Pollachius_pollachius",19.9105919957537,0.0518071300195748,0.320453688135797,0.166445948488484,0.957197817780987,0.956674366839017,4477.89747808,3.65107414614033,0.6810280452331,0.3189719547669,0.917423259835711,0.884357881923311
"384","Pollachius_virens",19.9105919957537,0.0518071300195748,0.299924292217701,0.0905549349040055,0.621266858221396,0.61663174547345,143126.231798653,5.15571923740313,0.842397868968171,0.157602131031829,0.802853437094682,0.723067559342666
"385","Polyacanthonotus_rissoanus",52.7896742658149,0.277139326489736,0.346591969649966,0.263071328279522,0.999918864667581,0.999918302407931,4.256131884,0.629015076901192,0.356918963196481,0.643081036803519,0.990056204063986,0.986609860012173
"386","Polymetme_corythaeola",49.8120831893186,0.256732822076204,0.447407596478435,0.635756434830699,0.999877408778047,0.999876339114739,7.39349498,0.868849782335307,0.382640699416,0.617359300584,0.990056204063986,0.986609860012173
"387","Polymetme_thaeocoryla",49.8120831893186,0.256732822076204,0.446903469411725,0.633892828408931,0.999704389823862,0.999701202477127,6.7735161,0.830814167418391,0.378561464711126,0.621438535288874,0.998702983138781,0.998782714546561
"388","Polyprion_americanus",85.6950901523412,0.502651996721005,0.317291804425739,0.154757413640702,0.988347199682644,0.98820500482976,358.184002,2.55410618453289,0.563380682652037,0.436619317347963,0.98313878080415,0.976871576384662
"389","Pomatomus_saltatrix",69.0651480914873,0.388681012343626,0.350787851600965,0.278582244207714,0.997250225046148,0.99721699969519,66.14361548,1.82048793022236,0.48470176423177,0.51529823576823,0.990056204063986,0.986609860012173
"390","Pomatoschistus_lozanoi",15.0489405842186,0.0184884813408985,0.380540052100517,0.388567197554019,0.999878713891583,0.999877660202348,5.397831364,0.732219312449423,0.36798738683727,0.63201261316273,0.980544747081712,0.973219720024346
"391","Pomatoschistus_marmoratus",26.0785474341985,0.0940783508297855,0.369537415176422,0.347893751944468,0.999977248194563,0.999977400526144,0.820071429,-0.0861483185071129,0.280219287153969,0.719780712846031,0.985300475572849,0.979914790018259
"392","Pomatoschistus_microps",20.2603198342184,0.0542039408964945,0.36532685976963,0.332328592655326,0.999969659296736,0.999969718743216,0.802,-0.0958256317158365,0.279181416937405,0.720818583062595,0.982706441850411,0.976262933657943
"393","Pomatoschistus_minutus",16.1510100842186,0.0260413606779199,0.375219613742224,0.368899134190854,0.99830013462099,0.998279759747119,106.864065035,2.02883169042232,0.507046166945073,0.492953833054927,0.843925637699957,0.78088861838101
"394","Pomatoschistus_norvegicus",15.0489405842186,0.0184884813408985,0.371787279416099,0.356210824607385,0.99997199732726,0.999972085390307,0.811367079,-0.0907826176554682,0.279722268926184,0.720277731073816,0.995676610462603,0.994522215459525
"395","Pomatoschistus_pictus",19.2154640842176,0.0470431680011831,0.370383504668696,0.351021490793095,0.999991987978542,0.999992320719237,0.193337931,-0.713682933307478,0.212917602015049,0.787082397984951,0.992217898832685,0.98965307364577
"396","Pontinus_kuhlii",50.3463685184449,0.260394471928987,0.312976847043108,0.138806311589373,0.999950746151648,0.999950574108728,0.464,-0.333482019445119,0.253693300424027,0.746306699575973,0.999135322092521,0.999391357273281
"397","Poromitra_crassiceps",69.7070288708565,0.393080052581405,0.355478573175094,0.295922433666939,0.999994895455808,0.999995263782873,0.028,-1.55284196865778,0.122919670671306,0.877080329328694,0.99956766104626,1
"398","Protomyctophum_arcticum",48.9490205586051,0.250817942923782,0.359600801069162,0.311161072658321,0.999999574404458,1,0.002,-2.69897000433602,0,1,0.99956766104626,1
"399","Psenes_pellucidus",50.6544499456522,0.262505864945194,0.356944507181193,0.301341551599813,0.999820427977352,0.999818660891627,1.855,0.268343913951065,0.31823778693136,0.68176221306864,0.999135322092521,0.999391357273281
"400","Pseudaphya_ferreri",42.4364866703295,0.206185201852181,0.416413097499273,0.521179076955388,0.999943155187,0.999942890233681,1.514,0.180125875164054,0.308776599404828,0.691223400595172,0.996541288370082,0.995739500912964
"401","Pteragogus_pelycus",74.367955983046,0.425023065319729,0.362550431022891,0.3220649690896,0.999985263643736,0.999985514081238,0.338,-0.471083299722345,0.238935870600214,0.761064129399786,0.99956766104626,1
"402","Pterois_miles",38.255999351778,0.177534816112472,0.310084467608576,0.128114053140403,0.999969641561586,0.999969700790995,0.15,-0.823908740944319,0.201096130458269,0.798903869541731,0.99956766104626,1
"403","Pteroplatytrygon_violacea",96.0120471216444,0.573357819824166,0.459669529259668,0.681085119171199,0.988291264675025,0.988148385199817,759.516096,2.88053698205649,0.598389656239204,0.401610343760796,0.98443579766537,0.978697504564821
"404","Pterycombus_brama",44.8061547650985,0.222425391049486,0.376106851208712,0.372178984747124,0.999469743268131,0.999463683940551,2.069,0.315760490665735,0.323323108826203,0.676676891173797,0.99956766104626,1
"405","Pungitius_pungitius",41.3652509797306,0.198843637719788,0.40908955629534,0.49410614372289,0.999992014836413,0.999992347905838,0.583,-0.234331445240986,0.264326977944036,0.735673022055964,0.987029831387808,0.982349360925137
"406","Raja_asterias",49.0562579694361,0.251552879535693,0.340215668023206,0.239500055393279,0.944756948639204,0.94408122638961,3325.210193,3.52181910310523,0.667165730702876,0.332834269297124,0.911802853437095,0.876445526475959
"407","Raja_brachyura",38.8862206303488,0.181853949590596,0.35340164868019,0.288244667322252,0.913953215868178,0.912900468137866,11347.09190337,4.05488457235328,0.724335811083504,0.275664188916496,0.873324686554259,0.822276323797931
"408","Raja_clavata",32.6172390845603,0.13889036046908,0.35107113588894,0.279629461175654,0.354908830911842,0.347013601474921,125935.977142159,5.10014981622612,0.836438172723213,0.163561827276787,0.615218331171639,0.45891661594644
"409","Raja_microocellata",33.8305903514871,0.147205893847438,0.375380894516556,0.3694953407955,0.947862081518417,0.947224364864612,4277.71023061,3.63121136239789,0.678897806062403,0.321102193937597,0.96757457846952,0.954960438222763
"410","Raja_miraletus",37.0661937299586,0.169380649523059,0.344712949062422,0.256125153267665,0.936658657628934,0.935883815506957,4478.88374339,3.65116978978126,0.681038302799864,0.318961697200136,0.912235192390834,0.877054169202678
"411","Raja_montagui",46.0316689570485,0.230824281335086,0.344691866662108,0.256047217962848,0.739642318886564,0.736456074861583,40481.64313232,4.60725813201398,0.783576641014734,0.216423358985266,0.74189364461738,0.637248934875228
"412","Raja_polystigma",40.8275826574317,0.195158802995968,0.35200502848573,0.283081781742328,0.952719573076944,0.952141310194652,2648.26296344,3.42296110686311,0.656563431515494,0.343436568484506,0.938175529615218,0.913572732805843
"413","Raja_radula",48.0305078728807,0.244523044566827,0.346863088489227,0.264073573235752,0.993708330546335,0.993631753810453,446.858,2.65016953741844,0.573683262584378,0.426316737415622,0.98400345871163,0.978088861838101
"414","Raja_undulata",32.6172390845603,0.13889036046908,0.349996326697477,0.27565621426301,0.975246062978829,0.974943515405045,2975.74467929,3.47359566574067,0.661993874806356,0.338006125193644,0.956766104626027,0.939744370054778
"415","Rajella_bathyphila",44.0101040009374,0.216969768361577,0.364407345010333,0.328929422637499,0.99527183732935,0.99521439729683,85.8830235,1.9339073253107,0.496865740906284,0.503134259093716,0.997838305231301,0.997565429093122
"416","Rajella_fyllae",43.4523017569365,0.213146948618486,0.359438054911014,0.310559448969631,0.998216061169873,0.998194657270281,26.4404957,1.42226959293753,0.441993737422741,0.558006262577259,0.997405966277562,0.996956786366403
"417","Rajella_kukujevi",43.4523017569365,0.213146948618486,0.365829731561716,0.334187558703656,0.999562774307269,0.999557853642738,1.455,0.162862993321926,0.306925193903159,0.693074806096841,0.99956766104626,1
"418","Raniceps_raninus",64.0775590132817,0.354499267462443,0.278721078967833,0.0121730209304955,0.999955350980582,0.999955235298943,1.08263404,0.0344816779848164,0.293156584716099,0.706843415283901,0.990920881971466,0.987827145465612
"419","Regalecus_glesne",79.0717101013675,0.457259586960787,0.44661195610071,0.632815191213246,0.999963274821493,0.999963256124527,0.086,-1.06550154875643,0.175185841687392,0.824814158312608,0.999135322092521,0.999391357273281
"420","Remora_brachyptera",67.681911337038,0.379201192512945,0.309187101879986,0.124796761439742,0.999993143930526,0.999993490819616,0.036,-1.44369749923271,0.134625171121248,0.865374828878752,0.99956766104626,1
"421","Rhinoptera_marginata",138.717441309333,0.866033272088789,0.443184811681058,0.620146067155945,0.999401810840387,0.999394920046815,0.7,-0.154901959985743,0.272845612743322,0.727154387256678,0.99956766104626,1
"422","Rhynchogadus_hepaticus",21.9015611631523,0.0654519590299878,0.307685018591465,0.119244010462119,0.999996379331196,0.999996765820307,0.022,-1.65757731917779,0.111687038371246,0.888312961628754,0.997838305231301,0.997565429093122
